Sample_name	Target
TCGA-2Y-A9GU-01A-11R-A38B-07	PAN-CAN (TCGA)
TCGA-2Y-A9GV-01A-11R-A38B-07	PAN-CAN (TCGA)
TCGA-2Y-A9GW-01A-11R-A38B-07	PAN-CAN (TCGA)
TCGA-2Y-A9GX-01A-11R-A38B-07	PAN-CAN (TCGA)
TCGA-2Y-A9GY-01A-11R-A38B-07	PAN-CAN (TCGA)
TCGA-2Y-A9GZ-01A-11R-A39D-07	PAN-CAN (TCGA)
TCGA-2Y-A9H0-01A-11R-A38B-07	PAN-CAN (TCGA)
TCGA-38-A44F-01A-11R-A24H-07	PAN-CAN (TCGA)
TCGA-44-8117-01A-11R-2241-07	PAN-CAN (TCGA)
TCGA-44-8120-01A-11R-2241-07	PAN-CAN (TCGA)
TCGA-44-A479-01A-31R-A24H-07	PAN-CAN (TCGA)
TCGA-44-A47A-01A-21R-A24H-07	PAN-CAN (TCGA)
TCGA-44-A47B-01A-11R-A24H-07	PAN-CAN (TCGA)
TCGA-44-A47G-01A-21R-A24H-07	PAN-CAN (TCGA)
TCGA-44-A4SS-01A-11R-A24X-07	PAN-CAN (TCGA)
TCGA-44-A4SU-01A-11R-A24X-07	PAN-CAN (TCGA)
TCGA-49-AAR0-01A-21R-A39D-07	PAN-CAN (TCGA)
TCGA-18-3408-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-3411-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-3412-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-3414-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-3415-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-3417-01A-01R-1443-07	PAN-CAN (TCGA)
TCGA-18-3419-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-3421-01A-01R-0980-07	PAN-CAN (TCGA)
TCGA-18-4086-01A-01R-1100-07	PAN-CAN (TCGA)
TCGA-18-4721-01A-01R-1443-07	PAN-CAN (TCGA)
TCGA-MQ-A6BN-01A-12R-A34F-07	PAN-CAN (TCGA)
TCGA-TS-A7P7-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-TS-A8AF-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-3H-AB3M-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-3H-AB3S-01A-21R-A40A-07	PAN-CAN (TCGA)
TCGA-3H-AB3T-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-3H-AB3U-01A-21R-A40A-07	PAN-CAN (TCGA)
TCGA-3H-AB3X-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-3U-A98D-01A-12R-A40A-07	PAN-CAN (TCGA)
TCGA-3U-A98E-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-09-2045-01A-01R-1568-13	PAN-CAN (TCGA)
TCGA-04-1357-01A-01R-1565-13	PAN-CAN (TCGA)
TCGA-04-1362-01A-01R-1565-13	PAN-CAN (TCGA)
TCGA-04-1365-01A-01R-1565-13	PAN-CAN (TCGA)
TCGA-04-1514-01A-01R-1566-13	PAN-CAN (TCGA)
TCGA-04-1519-01A-01R-1565-13	PAN-CAN (TCGA)
TCGA-09-0364-01A-02R-1564-13	PAN-CAN (TCGA)
TCGA-09-0366-01A-01R-1564-13	PAN-CAN (TCGA)
TCGA-09-0367-01A-01R-1564-13	PAN-CAN (TCGA)
TCGA-09-0369-01A-01R-1564-13	PAN-CAN (TCGA)
TCGA-IB-AAUO-01A-12R-A38C-07	PAN-CAN (TCGA)
TCGA-3A-A9I9-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-HZ-8519-01A-11R-2404-07	PAN-CAN (TCGA)
TCGA-IB-7885-01A-11R-2156-07	PAN-CAN (TCGA)
TCGA-US-A774-01A-21R-A32O-07	PAN-CAN (TCGA)
TCGA-S4-A8RM-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-2J-AABA-01A-21R-A41B-07	PAN-CAN (TCGA)
TCGA-M8-A5N4-01A-11R-A26U-07	PAN-CAN (TCGA)
TCGA-2L-AAQL-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-FB-AAQ6-01A-11R-A41B-07	PAN-CAN (TCGA)
TCGA-P7-A5NX-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-P7-A5NY-01A-12R-A35K-07	PAN-CAN (TCGA)
TCGA-P8-A5KC-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-P8-A5KD-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-P8-A6RX-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-P8-A6RY-01A-12R-A35K-07	PAN-CAN (TCGA)
TCGA-PR-A5PF-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-PR-A5PG-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-PR-A5PH-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-QR-A6GO-01A-11R-A35K-07	PAN-CAN (TCGA)
TCGA-2A-A8VL-01A-21R-A37L-07	PAN-CAN (TCGA)
TCGA-2A-A8VO-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-2A-A8VT-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-2A-A8VV-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-2A-A8W1-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-2A-A8W3-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-2A-AAYF-01A-11R-A41O-07	PAN-CAN (TCGA)
TCGA-2A-AAYO-01A-11R-A41O-07	PAN-CAN (TCGA)
