Sample_name	Target
TCGA-BH-A1FR-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FU-01A-11R-A14D-07	BRCA (TCGA)
TCGA-BH-A201-01A-11R-A14M-07	BRCA (TCGA)
TTCGA-C8-A1HN-01A-11R-A137-07	BRCA (TCGA)
TCGA-C8-A26V-01A-11R-A16F-07	BRCA (TCGA)
TCGA-C8-A26W-01A-11R-A16F-07	BRCA (TCGA)
TCGA-C8-A26X-01A-31R-A16F-07	BRCA (TCGA)
TCGA-C8-A26Y-01A-11R-A16F-07	BRCA (TCGA)
TCGA-C8-A26Z-01A-11R-A16F-07	BRCA (TCGA)
TCGA-C8-A273-01A-11R-A16F-07	BRCA (TCGA)
TCGA-C8-A274-01A-11R-A16F-07	BRCA (TCGA)
TCGA-C8-A275-01A-21R-A16F-07	BRCA (TCGA)
TCGA-C8-A278-01A-11R-A169-07	BRCA (TCGA)
TCGA-C8-A27A-01A-11R-A169-07	BRCA (TCGA)
TCGA-C8-A27B-01A-11R-A169-07	BRCA (TCGA)
TCGA-C8-A3M7-01A-12R-A21T-07	BRCA (TCGA)
TCGA-C8-A3M8-01A-11R-A213-07	BRCA (TCGA)
TCGA-D8-A13Y-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A13Z-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A140-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A141-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A142-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A143-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A145-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A147-01A-11R-A115-07	BRCA (TCGA)
TCGA-D8-A1J8-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1J9-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JA-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JB-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JC-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JD-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JE-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JF-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JG-01B-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JH-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JI-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JJ-01A-31R-A14M-07	BRCA (TCGA)
TCGA-D8-A1JK-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JL-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JM-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JN-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JP-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JS-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JT-01A-31R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1JU-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-D8-A1X5-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1X6-01A-11R-A14M-07	BRCA (TCGA)
TCGA-D8-A1X7-01A-11R-A14M-07	BRCA (TCGA)
TCGA-D8-A1X8-01A-11R-A14M-07	BRCA (TCGA)
TCGA-D8-A1X9-01A-12R-A157-07	BRCA (TCGA)
TCGA-D8-A1XA-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1XB-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1XC-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1XD-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1XF-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1XG-01A-11R-A14D-07	BRCA (TCGA)
TCGA-D8-A1XJ-01A-11R-A14M-07	BRCA (TCGA)
TCGA-D8-A1XK-01A-21R-A14M-07	BRCA (TCGA)
TCGA-E2-A14Y-01A-21R-A12D-07	BRCA (TCGA)
TCGA-E2-A14Z-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A150-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A152-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A153-01A-12R-A12D-07	BRCA (TCGA)
TCGA-E2-A154-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15C-01A-31R-A12D-07	BRCA (TCGA)
TCGA-E2-A15D-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15E-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A15F-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15G-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A15H-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A15I-01A-21R-A137-07	BRCA (TCGA)
TCGA-E2-A15K-01A-11R-A12P-07	BRCA (TCGA)
TCGA-E2-A15L-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A15M-01A-11R-A12D-07	BRCA (TCGA)
TCGA-E2-A15O-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15P-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15R-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15S-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A15T-01A-11R-A115-07	BRCA (TCGA)
TCGA-E2-A1AZ-01A-11R-A12P-07	BRCA (TCGA)
TCGA-EW-A423-01A-11R-A24H-07	BRCA (TCGA)
TCGA-EW-A424-01A-11R-A24H-07	BRCA (TCGA)
TCGA-GI-A2C9-01A-11R-A21T-07	BRCA (TCGA)
TCGA-GM-A2D9-01A-11R-A18M-07	BRCA (TCGA)
TCGA-GM-A2DA-01A-11R-A18M-07	BRCA (TCGA)
TCGA-GM-A2DB-01A-31R-A18M-07	BRCA (TCGA)
TCGA-GM-A2DC-01A-11R-A18M-07	BRCA (TCGA)
TCGA-GM-A2DD-01A-11R-A180-07	BRCA (TCGA)
TCGA-GM-A2DF-01A-11R-A180-07	BRCA (TCGA)
TCGA-GM-A2DH-01A-11R-A180-07	BRCA (TCGA)
TCGA-GM-A2DI-01A-31R-A18M-07	BRCA (TCGA)
TCGA-GM-A2DK-01A-21R-A180-07	BRCA (TCGA)
TCGA-GM-A2DL-01A-11R-A18M-07	BRCA (TCGA)
TCGA-GM-A2DM-01A-11R-A180-07	BRCA (TCGA)
TCGA-GM-A2DN-01A-11R-A180-07	BRCA (TCGA)
TCGA-GM-A2DO-01A-11R-A18M-07	BRCA (TCGA)
TCGA-GM-A3NW-01A-21R-A22K-07	BRCA (TCGA)
TCGA-GM-A3NY-01A-11R-A21T-07	BRCA (TCGA)
TCGA-GM-A3XG-01A-31R-A24H-07	BRCA (TCGA)
TCGA-GM-A3XL-01A-11R-A22U-07	BRCA (TCGA)
TCGA-GM-A3XN-01A-12R-A22U-07	BRCA (TCGA)
TCGA-HN-A2NL-01A-11R-A18M-07	BRCA (TCGA)
TCGA-HN-A2OB-01A-21R-A27Q-07	BRCA (TCGA)
TCGA-JL-A3YW-01A-12R-A239-07	BRCA (TCGA)
TCGA-JL-A3YX-01A-11R-A22U-07	BRCA (TCGA)
TCGA-LL-A440-01A-11R-A24H-07	BRCA (TCGA)
TCGA-LL-A441-01A-11R-A24H-07	BRCA (TCGA)
TCGA-LL-A442-01A-11R-A24H-07	BRCA (TCGA)
TCGA-LL-A50Y-01A-11R-A266-07	BRCA (TCGA)
TCGA-LL-A5YL-01A-12R-A29R-07	BRCA (TCGA)
TCGA-LL-A5YM-01A-11R-A28M-07	BRCA (TCGA)
TCGA-LL-A5YN-01A-11R-A28M-07	BRCA (TCGA)
TCGA-LL-A5YO-01A-21R-A28M-07	BRCA (TCGA)
TCGA-LL-A5YP-01A-21R-A28M-07	BRCA (TCGA)
TCGA-LQ-A4E4-01A-11R-A266-07	BRCA (TCGA)
TCGA-MS-A51U-01A-31R-A266-07	BRCA (TCGA)
TCGA-OL-A66H-01A-11R-A29R-07	BRCA (TCGA)
TCGA-OL-A66I-01A-21R-A29R-07	BRCA (TCGA)
TCGA-OL-A66J-01A-11R-A29R-07	BRCA (TCGA)
TCGA-OL-A66K-01A-11R-A29R-07	BRCA (TCGA)
