Sample_name	Target
TCGA-NH-A6GA-01A-11R-A37K-07	COAD (TCGA)
TCGA-NH-A6GB-01A-11R-A37K-07	COAD (TCGA)
TCGA-NH-A6GC-01A-12R-A41B-07	COAD (TCGA)
TCGA-NH-A8F7-01A-11R-A41B-07	COAD (TCGA)
TCGA-NH-A8F7-06A-31R-A41B-07	COAD (TCGA)
TCGA-NH-A8F8-01A-72R-A41B-07	COAD (TCGA)
TCGA-QG-A5YV-01A-11R-A28H-07	COAD (TCGA)
TCGA-QG-A5YW-01A-11R-A28H-07	COAD (TCGA)
TCGA-QG-A5YX-01A-11R-A28H-07	COAD (TCGA)
TCGA-QG-A5Z1-01A-11R-A28H-07	COAD (TCGA)
TCGA-QG-A5Z2-01A-11R-A28H-07	COAD (TCGA)
TCGA-QL-A97D-01A-12R-A41B-07	COAD (TCGA)
TCGA-RU-A8FL-01A-11R-A37K-07	COAD (TCGA)
TCGA-SS-A7HO-01A-21R-A37K-07	COAD (TCGA)
TCGA-T9-A92H-01A-11R-A37K-07	COAD (TCGA)
TCGA-WS-AB45-01A-11R-A41B-07	COAD (TCGA)
