Sample_name	Target
TCGA-2G-AAKH-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAKL-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAKM-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAKO-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAKO-05A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAL5-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAL7-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALF-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALG-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALN-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALO-01A-12R-A430-07	TGCT (TCGA)
TCGA-2G-AALP-01A-12R-A430-07	TGCT (TCGA)
TCGA-2G-AALQ-01A-12R-A430-07	TGCT (TCGA)
TCGA-2G-AALR-01A-21R-A430-07	TGCT (TCGA)
TCGA-2G-AALS-01A-12R-A430-07	TGCT (TCGA)
TCGA-2G-AALT-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALW-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALX-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALY-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AALZ-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAM2-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAM3-01A-11R-A430-07	TGCT (TCGA)
TCGA-2G-AAM4-01A-11R-A430-07	TGCT (TCGA)
TCGA-2X-A9D5-01A-11R-A430-07	TGCT (TCGA)
TCGA-2X-A9D6-01A-11R-A430-07	TGCT (TCGA)
TCGA-4K-AA1G-01A-11R-A430-07	TGCT (TCGA)
TCGA-4K-AA1H-01A-11R-A430-07	TGCT (TCGA)
TCGA-4K-AA1I-01A-11R-A430-07	TGCT (TCGA)
TCGA-4K-AAAL-01A-11R-A430-07	TGCT (TCGA)
TCGA-S6-A8JW-01A-11R-A430-07	TGCT (TCGA)
TCGA-S6-A8JX-01A-11R-A430-07	TGCT (TCGA)
TCGA-S6-A8JY-01A-11R-A431-07	TGCT (TCGA)
TCGA-SB-A6J6-01A-11R-A431-07	TGCT (TCGA)
TCGA-SB-A76C-01A-11R-A431-07	TGCT (TCGA)
TCGA-SN-A6IS-01A-11R-A431-07	TGCT (TCGA)
TCGA-SN-A84W-01A-11R-A431-07	TGCT (TCGA)
TCGA-SN-A84X-01A-11R-A431-07	TGCT (TCGA)
TCGA-SN-A84Y-01A-11R-A431-07	TGCT (TCGA)
TCGA-SO-A8JP-01A-11R-A431-07	TGCT (TCGA)
TCGA-VF-A8A8-01A-11R-A431-07	TGCT (TCGA)
TCGA-VF-A8A9-01A-11R-A431-07	TGCT (TCGA)
TCGA-VF-A8AA-01A-11R-A431-07	TGCT (TCGA)
TCGA-VF-A8AB-01A-31R-A431-07	TGCT (TCGA)
TCGA-VF-A8AC-01A-11R-A431-07	TGCT (TCGA)
TCGA-VF-A8AD-01A-11R-A431-07	TGCT (TCGA)
TCGA-VF-A8AE-01A-11R-A431-07	TGCT (TCGA)
TCGA-W4-A7U2-01A-11R-A431-07	TGCT (TCGA)
TCGA-W4-A7U3-01A-12R-A431-07	TGCT (TCGA)
TCGA-W4-A7U4-01A-12R-A431-07	TGCT (TCGA)
TCGA-WZ-A7V3-01A-11R-A431-07	TGCT (TCGA)
TCGA-WZ-A7V4-01A-11R-A431-07	TGCT (TCGA)
TCGA-WZ-A7V5-01A-11R-A431-07	TGCT (TCGA)
TCGA-WZ-A8D5-01A-11R-A431-07	TGCT (TCGA)
TCGA-X3-A8G4-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-A8H1-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-A8H4-01A-31R-A431-07	TGCT (TCGA)
TCGA-XE-A8H5-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-A9SE-01A-21R-A431-07	TGCT (TCGA)
TCGA-XE-AANI-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AANJ-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AANR-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AANV-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAO3-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAO4-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAO6-01A-31R-A431-07	TGCT (TCGA)
TCGA-XE-AAOB-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAOC-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAOD-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAOF-01A-11R-A431-07	TGCT (TCGA)
TCGA-XE-AAOJ-01A-12R-A431-07	TGCT (TCGA)
TCGA-XE-AAOL-01A-11R-A431-07	TGCT (TCGA)
TCGA-XY-A89B-01A-11R-A431-07	TGCT (TCGA)
TCGA-XY-A8S2-01A-11R-A431-07	TGCT (TCGA)
TCGA-XY-A8S3-01B-11R-A431-07	TGCT (TCGA)
TCGA-XY-A9T9-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A90P-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A90Q-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A90S-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A90W-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A90Y-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A912-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A94D-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-A94I-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-AA4L-01A-11R-A431-07	TGCT (TCGA)
TCGA-YU-AA61-01A-11R-A431-07	TGCT (TCGA)
TCGA-ZM-AA05-01A-12R-A431-07	TGCT (TCGA)
TCGA-ZM-AA06-01A-12R-A431-07	TGCT (TCGA)
TCGA-ZM-AA0B-01A-11R-A431-07	TGCT (TCGA)
TCGA-ZM-AA0D-01A-11R-A431-07	TGCT (TCGA)
TCGA-ZM-AA0E-01A-12R-A431-07	TGCT (TCGA)
TCGA-ZM-AA0F-01A-21R-A431-07	TGCT (TCGA)
TCGA-ZM-AA0H-01A-11R-A431-07	TGCT (TCGA)
TCGA-ZM-AA0N-01A-21R-A431-07	TGCT (TCGA)
