Sample_name	Target
TCGA-EB-A44O-01A-11R-A266-07	SKCM (TCGA)
TCGA-EB-A44P-01A-11R-A266-07	SKCM (TCGA)
TCGA-EB-A44Q-06A-11R-A266-07	SKCM (TCGA)
TCGA-EB-A44R-06A-41R-A266-07	SKCM (TCGA)
TCGA-EB-A4IQ-01A-12R-A266-07	SKCM (TCGA)
TCGA-EB-A4IS-01A-21R-A266-07	SKCM (TCGA)
TCGA-EB-A4OY-01A-11R-A266-07	SKCM (TCGA)
TCGA-EB-A4OZ-01A-12R-A266-07	SKCM (TCGA)
TCGA-EB-A4P0-01A-41R-A266-07	SKCM (TCGA)
TCGA-EB-A4XL-01A-11R-A27Q-07	SKCM (TCGA)
TCGA-EB-A51B-01A-11R-A27Q-07	SKCM (TCGA)
TCGA-EB-A550-01A-61R-A27Q-07	SKCM (TCGA)
TCGA-EB-A551-01A-21R-A27Q-07	SKCM (TCGA)
TCGA-EB-A553-01A-12R-A27Q-07	SKCM (TCGA)
TCGA-EB-A57M-01A-51R-A311-07	SKCM (TCGA)
TCGA-EB-A5FP-01A-11R-A27Q-07	SKCM (TCGA)
TCGA-EB-A5KH-06A-11R-A27Q-07	SKCM (TCGA)
TCGA-EB-A5SE-01A-11R-A311-07	SKCM (TCGA)
TCGA-EB-A5SF-01A-11R-A311-07	SKCM (TCGA)
TCGA-EB-A5SG-06A-11R-A311-07	SKCM (TCGA)
TCGA-EB-A5SH-06A-11R-A311-07	SKCM (TCGA)
TCGA-EB-A5UL-06A-11R-A311-07	SKCM (TCGA)
TCGA-EB-A5UM-01A-11R-A311-07	SKCM (TCGA)
TCGA-EB-A5UN-06A-11R-A311-07	SKCM (TCGA)
TCGA-EE-A17X-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A17Y-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A17Z-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A181-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A182-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A183-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A185-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A20B-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A20C-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A20F-06A-21R-A18S-07	SKCM (TCGA)
TCGA-EE-A20H-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A20I-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A29A-06A-12R-A18U-07	SKCM (TCGA)
TCGA-EE-A29B-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A29C-06A-21R-A18S-07	SKCM (TCGA)
TCGA-EE-A29D-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29E-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29G-06A-12R-A18T-07	SKCM (TCGA)
TCGA-EE-A29H-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A29L-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A29M-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29N-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A29P-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29Q-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29R-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29S-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29T-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A29V-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A29W-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A29X-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2A0-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2A1-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2A2-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2A5-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2A6-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GB-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GC-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GD-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GE-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GH-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GI-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2GJ-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A2GK-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GL-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GM-06B-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GN-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GP-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GR-06A-11R-A18S-07	SKCM (TCGA)
