Sample_name	Target
TCGA-91-8499-01A-11R-2403-07	LUAD (TCGA)
TCGA-91-A4BC-01A-11R-A24H-07	LUAD (TCGA)
TCGA-91-A4BD-01A-11R-A24H-07	LUAD (TCGA)
TCGA-93-A4JN-01A-11R-A24X-07	LUAD (TCGA)
TCGA-93-A4JO-01A-21R-A24X-07	LUAD (TCGA)
TCGA-93-A4JP-01A-11R-A24X-07	LUAD (TCGA)
TCGA-93-A4JQ-01A-11R-A24X-07	LUAD (TCGA)
TCGA-95-8039-01A-11R-2241-07	LUAD (TCGA)
TCGA-95-8494-01A-11R-2326-07	LUAD (TCGA)
TCGA-95-A4VK-01A-11R-A262-07	LUAD (TCGA)
TCGA-95-A4VN-01A-11R-A262-07	LUAD (TCGA)
TCGA-95-A4VP-01A-21R-A262-07	LUAD (TCGA)
TCGA-97-8171-01A-11R-2287-07	LUAD (TCGA)
TCGA-97-8174-01A-11R-2287-07	LUAD (TCGA)
TCGA-97-8175-01A-11R-2287-07	LUAD (TCGA)
TCGA-97-8176-01A-11R-2403-07	LUAD (TCGA)
TCGA-97-8177-01A-11R-2287-07	LUAD (TCGA)
TCGA-97-8179-01A-11R-2287-07	LUAD (TCGA)
TCGA-97-8547-01A-11R-2403-07	LUAD (TCGA)
TCGA-97-8552-01A-11R-2403-07	LUAD (TCGA)
TCGA-97-A4LX-01A-11R-A24X-07	LUAD (TCGA)
TCGA-97-A4M0-01A-11R-A24X-07	LUAD (TCGA)
TCGA-97-A4M1-01A-11R-A24X-07	LUAD (TCGA)
TCGA-97-A4M2-01A-12R-A24X-07	LUAD (TCGA)
TCGA-97-A4M3-01A-11R-A24X-07	LUAD (TCGA)
TCGA-97-A4M5-01A-11R-A24X-07	LUAD (TCGA)
TCGA-97-A4M6-01A-11R-A24X-07	LUAD (TCGA)
TCGA-97-A4M7-01A-11R-A24X-07	LUAD (TCGA)
TCGA-99-8025-01A-11R-2241-07	LUAD (TCGA)
TCGA-99-8028-01A-11R-2241-07	LUAD (TCGA)
TCGA-99-8032-01A-11R-2241-07	LUAD (TCGA)
TCGA-99-8033-01A-11R-2241-07	LUAD (TCGA)
TCGA-99-AA5R-01A-11R-A39D-07	LUAD (TCGA)
TCGA-J2-A4AD-01A-11R-A24H-07	LUAD (TCGA)
TCGA-J2-A4AE-01A-21R-A24H-07	LUAD (TCGA)
TCGA-J2-A4AG-01A-11R-A24H-07	LUAD (TCGA)
TCGA-L4-A4E5-01A-11R-A24X-07	LUAD (TCGA)
TCGA-L4-A4E6-01A-11R-A24H-07	LUAD (TCGA)
TCGA-L9-A443-01A-12R-A24H-07	LUAD (TCGA)
TCGA-L9-A444-01A-21R-A24H-07	LUAD (TCGA)
TCGA-L9-A50W-01A-12R-A39D-07	LUAD (TCGA)
TCGA-L9-A5IP-01A-21R-A39D-07	LUAD (TCGA)
TCGA-L9-A743-01A-43R-A39D-07	LUAD (TCGA)
