Sample_name	Target
TCGA-XH-A853-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8R8-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8R9-01A-31R-A42C-07	THYM (TCGA)
TCGA-XM-A8RB-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RC-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RD-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RE-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RF-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RG-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RH-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-A8RI-01A-12R-A42C-07	THYM (TCGA)
TCGA-XM-A8RL-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-AAZ1-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-AAZ2-01A-11R-A42C-07	THYM (TCGA)
TCGA-XM-AAZ3-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92O-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92Q-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92T-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92U-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92V-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92W-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92X-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92Y-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A92Z-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A930-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A931-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A932-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A933-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-A936-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-AAXW-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-AAXX-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-AAXY-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-AAXZ-01A-11R-A466-07	THYM (TCGA)
TCGA-XU-AAY0-01A-11R-A42C-07	THYM (TCGA)
TCGA-XU-AAY1-01A-11R-A42C-07	THYM (TCGA)
TCGA-YT-A95D-01A-11R-A42C-07	THYM (TCGA)
TCGA-YT-A95E-01A-11R-A42C-07	THYM (TCGA)
TCGA-YT-A95F-01A-11R-A42C-07	THYM (TCGA)
TCGA-YT-A95G-01A-11R-A42S-07	THYM (TCGA)
TCGA-YT-A95H-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A961-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A962-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A963-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A964-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A965-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A966-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A969-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96A-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96B-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96C-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96D-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96E-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96F-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96G-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96H-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96I-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96K-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96L-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96M-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96O-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96P-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96Q-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96R-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZB-A96V-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZC-AAA7-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZC-AAAA-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZC-AAAF-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZC-AAAH-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZL-A9V6-01A-11R-A42S-07	THYM (TCGA)
TCGA-ZT-A8OM-01A-11R-A42S-07	THYM (TCGA)
TCGA-3G-AB0T-01A-11R-A42C-07	THYM (TCGA)
