Sample_name	Target
TCGA-D6-8569-01A-11R-2403-07	HNSC (TCGA)
TCGA-D6-A4Z9-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-D6-A4ZB-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-D6-A6EK-01A-11R-A31N-07	HNSC (TCGA)
TCGA-D6-A6EM-01A-21R-A31N-07	HNSC (TCGA)
TCGA-D6-A6EN-01A-11R-A31N-07	HNSC (TCGA)
TCGA-D6-A6EO-01A-11R-A31N-07	HNSC (TCGA)
TCGA-D6-A6EP-01A-11R-A31N-07	HNSC (TCGA)
TCGA-D6-A6EQ-01A-11R-A31N-07	HNSC (TCGA)
TCGA-D6-A6ES-01A-12R-A31N-07	HNSC (TCGA)
TCGA-D6-A74Q-01A-11R-A34R-07	HNSC (TCGA)
TCGA-DQ-5624-01A-01R-1873-07	HNSC (TCGA)
TCGA-DQ-5625-01A-01R-1873-07	HNSC (TCGA)
TCGA-DQ-5630-01A-01R-1873-07	HNSC (TCGA)
TCGA-DQ-5631-01A-01R-1873-07	HNSC (TCGA)
TCGA-DQ-7590-01A-11R-2232-07	HNSC (TCGA)
TCGA-DQ-7591-01A-11R-2081-07	HNSC (TCGA)
TCGA-DQ-7592-01A-11R-2081-07	HNSC (TCGA)
TCGA-DQ-7594-01A-11R-2232-07	HNSC (TCGA)
TCGA-DQ-7595-01A-11R-2232-07	HNSC (TCGA)
TCGA-DQ-7596-01A-11R-2232-07	HNSC (TCGA)
TCGA-F7-7848-01A-11R-2132-07	HNSC (TCGA)
TCGA-F7-8298-01A-11R-2403-07	HNSC (TCGA)
TCGA-F7-8489-01A-31R-2403-07	HNSC (TCGA)
TCGA-F7-A50G-01A-11R-A266-07	HNSC (TCGA)
TCGA-F7-A50I-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A50J-01A-21R-A28V-07	HNSC (TCGA)
TCGA-F7-A61S-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A61V-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A61W-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A620-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A622-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A623-01A-11R-A28V-07	HNSC (TCGA)
TCGA-F7-A624-01A-22R-A30B-07	HNSC (TCGA)
TCGA-H7-7774-01A-21R-2081-07	HNSC (TCGA)
TCGA-H7-8501-01A-11R-2403-07	HNSC (TCGA)
TCGA-H7-8502-01A-11R-2403-07	HNSC (TCGA)
TCGA-H7-A6C4-01A-11R-A30B-07	HNSC (TCGA)
TCGA-H7-A6C4-11A-21R-A466-07	HNSC (TCGA)
TCGA-H7-A6C5-11A-11R-A30B-07	HNSC (TCGA)
TCGA-H7-A76A-01A-51R-A34R-07	HNSC (TCGA)
TCGA-HD-7753-01A-11R-2081-07	HNSC (TCGA)
TCGA-HD-7754-01A-11R-2081-07	HNSC (TCGA)
TCGA-HD-7831-01A-11R-2132-07	HNSC (TCGA)
TCGA-HD-7832-01A-11R-2132-07	HNSC (TCGA)
TCGA-HD-7917-01A-11R-2232-07	HNSC (TCGA)
TCGA-HD-8224-01A-11R-2403-07	HNSC (TCGA)
TCGA-HD-8314-01A-11R-2403-07	HNSC (TCGA)
TCGA-HD-A633-01A-11R-A28V-07	HNSC (TCGA)
TCGA-HD-A634-01A-11R-A28V-07	HNSC (TCGA)
TCGA-HD-A6HZ-01A-12R-A31N-07	HNSC (TCGA)
TCGA-HD-A6HZ-11A-11R-A31N-07	HNSC (TCGA)
TCGA-HD-A6I0-01A-11R-A31N-07	HNSC (TCGA)
TCGA-HD-A6I0-11A-11R-A31N-07	HNSC (TCGA)
TCGA-HL-7533-01A-11R-2232-07	HNSC (TCGA)
TCGA-IQ-7630-01A-11R-2081-07	HNSC (TCGA)
