Sample_name	Target
TCGA-FG-7643-01A-11R-2090-07	LGG (TCGA)
TCGA-FG-8189-01B-11R-A28M-07	LGG (TCGA)
TCGA-FG-A4MT-01A-11R-A26U-07	LGG (TCGA)
TCGA-FG-A4MU-01B-11R-A28M-07	LGG (TCGA)
TCGA-FG-A60J-01A-11R-A28M-07	LGG (TCGA)
TCGA-FG-A60K-01A-11R-A29R-07	LGG (TCGA)
TCGA-FG-A60L-01A-12R-A31N-07	LGG (TCGA)
TCGA-FG-A6IZ-01A-11R-A31N-07	LGG (TCGA)
TCGA-FG-A6J1-01A-11R-A31N-07	LGG (TCGA)
TCGA-FG-A6J3-01A-11R-A31N-07	LGG (TCGA)
TCGA-FG-A70Y-01A-12R-A34R-07	LGG (TCGA)
TCGA-FG-A70Z-01A-12R-A33Z-07	LGG (TCGA)
TCGA-FG-A710-01A-12R-A33Z-07	LGG (TCGA)
TCGA-FG-A711-01A-21R-A33Z-07	LGG (TCGA)
TCGA-FG-A713-01A-11R-A32Q-07	LGG (TCGA)
TCGA-FG-A87N-01A-11R-A36H-07	LGG (TCGA)
TCGA-FG-A87Q-01A-11R-A36H-07	LGG (TCGA)
TCGA-FN-7833-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7467-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7468-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7469-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7470-01A-12R-2090-07	LGG (TCGA)
TCGA-HT-7471-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7472-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7473-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7474-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7475-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7476-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7477-01B-11R-A28M-07	LGG (TCGA)
TCGA-HT-7478-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7479-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7480-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7481-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7482-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7485-01A-11R-2027-07	LGG (TCGA)
TCGA-HT-7601-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7602-01A-21R-2090-07	LGG (TCGA)
TCGA-HT-7603-01A-21R-2090-07	LGG (TCGA)
TCGA-HT-7605-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7606-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7607-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7608-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7609-01A-11R-2090-07	LGG (TCGA)
TCGA-HT-7610-01A-21R-2090-07	LGG (TCGA)
TCGA-HT-7611-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7616-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7620-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7676-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7677-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7680-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7681-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7684-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7686-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7687-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7688-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7689-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7690-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7691-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7692-01A-12R-2256-07	LGG (TCGA)
TCGA-HT-7693-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7694-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7695-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7854-01A-11R-2256-07	LGG (TCGA)
TCGA-HT-7855-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7856-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7857-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7858-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7860-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7873-01B-11R-2403-07	LGG (TCGA)
TCGA-HT-7874-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7875-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7877-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7879-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7880-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7881-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7882-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-7884-01B-11R-2403-07	LGG (TCGA)
TCGA-HT-7902-01A-12R-2403-07	LGG (TCGA)
TCGA-HT-8010-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-8011-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-8012-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-8013-01A-11R-2403-07	LGG (TCGA)
TCGA-HT-8015-01B-11R-A28M-07	LGG (TCGA)
TCGA-HT-8018-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8019-01A-21R-2404-07	LGG (TCGA)
TCGA-HT-8104-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8105-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8106-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8107-01A-13R-2404-07	LGG (TCGA)
TCGA-HT-8108-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8109-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8110-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8111-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8113-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8114-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8558-01A-21R-2404-07	LGG (TCGA)
TCGA-HT-8563-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-8564-01A-11R-2404-07	LGG (TCGA)
TCGA-HT-A5R5-01A-11R-A28M-07	LGG (TCGA)
TCGA-HT-A5R7-01A-11R-A28M-07	LGG (TCGA)
TCGA-HT-A5R9-01A-11R-A28M-07	LGG (TCGA)
TCGA-HT-A5RA-01A-11R-A28M-07	LGG (TCGA)
TCGA-HT-A5RB-01A-11R-A28M-07	LGG (TCGA)
TCGA-HT-A5RC-01A-11R-A28M-07	LGG (TCGA)
TCGA-HT-A614-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A615-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A616-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A617-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A618-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A61A-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A61B-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A61C-01A-11R-A29R-07	LGG (TCGA)
TCGA-HT-A74H-01A-11R-A32Q-07	LGG (TCGA)
TCGA-HT-A74J-01A-12R-A32Q-07	LGG (TCGA)
TCGA-HT-A74K-01A-11R-A32Q-07	LGG (TCGA)
TCGA-HT-A74L-01A-11R-A32Q-07	LGG (TCGA)
TCGA-HT-A74O-01A-11R-A32Q-07	LGG (TCGA)
TCGA-HW-7486-01A-11R-2027-07	LGG (TCGA)
TCGA-HW-7493-01A-11R-2027-07	LGG (TCGA)
TCGA-P5-A72U-01A-31R-A32Q-07	LGG (TCGA)
TCGA-P5-A72W-01A-11R-A32Q-07	LGG (TCGA)
TCGA-P5-A72X-01A-11R-A32Q-07	LGG (TCGA)
TCGA-P5-A72Z-01A-11R-A32Q-07	LGG (TCGA)
TCGA-P5-A730-01A-11R-A32Q-07	LGG (TCGA)
TCGA-P5-A731-01A-11R-A32Q-07	LGG (TCGA)
TCGA-S9-A6WG-01A-11R-A33Z-07	LGG (TCGA)
TCGA-S9-A6WH-01A-12R-A33Z-07	LGG (TCGA)
TCGA-S9-A6WI-01A-21R-A33Z-07	LGG (TCGA)
TCGA-S9-A6WL-01A-21R-A33Z-07	LGG (TCGA)
TCGA-S9-A6WM-01A-12R-A33Z-07	LGG (TCGA)
TCGA-S9-A6WN-01A-12R-A33Z-07	LGG (TCGA)
TCGA-S9-A6WO-01A-21R-A34F-07	LGG (TCGA)
TCGA-S9-A6WP-01A-12R-A34F-07	LGG (TCGA)
TCGA-S9-A6WQ-01A-12R-A34F-07	LGG (TCGA)
TCGA-S9-A7IQ-01A-21R-A34F-07	LGG (TCGA)
TCGA-S9-A7IS-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7IX-01A-12R-A34F-07	LGG (TCGA)
TCGA-S9-A7IY-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7IZ-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7J0-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7J1-01A-21R-A34R-07	LGG (TCGA)
TCGA-S9-A7J2-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7J3-01A-21R-A34R-07	LGG (TCGA)
TCGA-S9-A7QW-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7QX-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7QY-01A-11R-A34F-07	LGG (TCGA)
TCGA-S9-A7QZ-01A-12R-A34R-07	LGG (TCGA)
TCGA-S9-A7R1-01A-12R-A34R-07	LGG (TCGA)
TCGA-S9-A7R2-01A-21R-A34R-07	LGG (TCGA)
TCGA-S9-A7R3-01A-11R-A34R-07	LGG (TCGA)
