Sample_name	Target
TCGA-63-7022-01A-11R-1949-07	LUSC (TCGA)
TCGA-63-7023-01A-11R-1949-07	LUSC (TCGA)
TCGA-63-A5M9-01A-11R-A26W-07	LUSC (TCGA)
TCGA-63-A5ML-01A-31R-A27Q-07	LUSC (TCGA)
TCGA-63-A5MN-01A-22R-A27Q-07	LUSC (TCGA)
TCGA-63-A5MP-01A-11R-A26W-07	LUSC (TCGA)
TCGA-63-A5MR-01A-31R-A27Q-07	LUSC (TCGA)
TCGA-63-A5MS-01A-11R-A26W-07	LUSC (TCGA)
TCGA-63-A5MT-01A-21R-A26W-07	LUSC (TCGA)
TCGA-63-A5MU-01A-11R-A26W-07	LUSC (TCGA)
TCGA-63-A5MV-01A-21R-A26W-07	LUSC (TCGA)
TCGA-63-A5MW-01A-11R-A26W-07	LUSC (TCGA)
TCGA-63-A5MY-01A-11R-A26W-07	LUSC (TCGA)
TCGA-66-2727-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2734-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2737-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2742-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2744-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2753-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2754-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2755-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2756-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2757-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2758-01A-02R-0851-07	LUSC (TCGA)
TCGA-66-2759-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2763-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2765-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2766-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2767-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2768-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2769-01A-02R-0851-07	LUSC (TCGA)
TCGA-66-2770-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2771-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2773-01A-01R-1201-07	LUSC (TCGA)
TCGA-66-2777-01A-01R-1201-07	LUSC (TCGA)
TCGA-66-2778-01A-02R-0851-07	LUSC (TCGA)
TCGA-66-2780-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2781-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2782-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2783-01A-01R-1201-07	LUSC (TCGA)
TCGA-66-2785-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2786-01A-01R-0851-07	LUSC (TCGA)
TCGA-66-2787-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2788-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2789-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2790-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2791-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2792-01A-01R-0980-07	LUSC (TCGA)
TCGA-66-2793-01A-01R-1201-07	LUSC (TCGA)
TCGA-66-2794-01A-01R-1201-07	LUSC (TCGA)
TCGA-66-2795-01A-02R-0980-07	LUSC (TCGA)
TCGA-66-2800-01A-01R-1201-07	LUSC (TCGA)
TCGA-68-7755-01A-11R-2125-07	LUSC (TCGA)
TCGA-68-7756-01A-11R-2125-07	LUSC (TCGA)
TCGA-68-7757-01B-11R-2296-07	LUSC (TCGA)
TCGA-68-8251-01A-11R-2296-07	LUSC (TCGA)
TCGA-68-A59I-01A-11R-A262-07	LUSC (TCGA)
TCGA-68-A59J-01A-21R-A26W-07	LUSC (TCGA)
TCGA-6A-AB49-01A-12R-A405-07	LUSC (TCGA)
TCGA-70-6722-01A-11R-1820-07	LUSC (TCGA)
TCGA-70-6723-01A-11R-1820-07	LUSC (TCGA)
TCGA-77-6842-01A-11R-1949-07	LUSC (TCGA)
TCGA-77-6843-01A-11R-1949-07	LUSC (TCGA)
TCGA-77-6844-01A-11R-1949-07	LUSC (TCGA)
TCGA-77-6845-01A-11R-1949-07	LUSC (TCGA)
TCGA-77-7138-01A-41R-2045-07	LUSC (TCGA)
TCGA-77-7138-11A-01R-2045-07	LUSC (TCGA)
TCGA-77-7139-01A-11R-2045-07	LUSC (TCGA)
TCGA-77-7141-01A-11R-2045-07	LUSC (TCGA)
TCGA-77-7142-01A-11R-2045-07	LUSC (TCGA)
TCGA-77-7142-11A-01R-2045-07	LUSC (TCGA)
TCGA-77-7335-01A-11R-2045-07	LUSC (TCGA)
TCGA-77-8148-01A-11R-2247-07	LUSC (TCGA)
TCGA-77-8150-01A-11R-2247-07	LUSC (TCGA)
TCGA-77-8153-01A-11R-2403-07	LUSC (TCGA)
TCGA-77-8154-01A-11R-2247-07	LUSC (TCGA)
TCGA-77-8156-01A-11R-2247-07	LUSC (TCGA)
TCGA-77-A5FZ-01A-31R-A27Q-07	LUSC (TCGA)
TCGA-77-A5G1-01A-11R-A27Q-07	LUSC (TCGA)
TCGA-77-A5G3-01A-31R-A27Q-07	LUSC (TCGA)
TCGA-77-A5G6-01A-11R-A27Q-07	LUSC (TCGA)
TCGA-77-A5G7-01B-11R-A27Q-07	LUSC (TCGA)
TCGA-77-A5G8-01B-11R-A27Q-07	LUSC (TCGA)
TCGA-77-A5GB-01B-11R-A27Q-07	LUSC (TCGA)
TCGA-77-A5GF-01A-21R-A27Q-07	LUSC (TCGA)
TCGA-77-A5GH-01A-11R-A27Q-07	LUSC (TCGA)
TCGA-79-5596-01A-31R-1949-07	LUSC (TCGA)
TCGA-85-6175-01A-11R-1820-07	LUSC (TCGA)
TCGA-85-6560-01A-11R-1820-07	LUSC (TCGA)
TCGA-85-6561-01A-11R-1820-07	LUSC (TCGA)
TCGA-85-6798-01A-11R-1949-07	LUSC (TCGA)
TCGA-85-7696-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7697-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7698-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7699-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7710-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7710-11A-01R-2125-07	LUSC (TCGA)
TCGA-85-7843-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7844-01A-11R-2125-07	LUSC (TCGA)
TCGA-85-7950-01A-11R-2187-07	LUSC (TCGA)
TCGA-85-8048-01A-11R-2247-07	LUSC (TCGA)
TCGA-85-8049-01A-11R-2247-07	LUSC (TCGA)
TCGA-85-8052-01A-11R-2247-07	LUSC (TCGA)
TCGA-85-8070-01A-11R-2247-07	LUSC (TCGA)
TCGA-85-8071-01A-11R-2247-07	LUSC (TCGA)
TCGA-85-8072-01A-31R-2247-07	LUSC (TCGA)
TCGA-85-8276-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8277-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8287-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8288-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8350-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8351-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8352-01A-31R-2326-07	LUSC (TCGA)
TCGA-85-8353-01A-21R-2296-07	LUSC (TCGA)
TCGA-85-8354-01A-31R-2326-07	LUSC (TCGA)
TCGA-85-8355-01A-11R-2296-07	LUSC (TCGA)
TCGA-85-8479-01A-11R-2326-07	LUSC (TCGA)
TCGA-85-8481-01A-11R-2326-07	LUSC (TCGA)
TCGA-85-8580-01A-31R-2403-07	LUSC (TCGA)
TCGA-85-8582-01A-21R-2403-07	LUSC (TCGA)
TCGA-85-8584-01A-11R-2403-07	LUSC (TCGA)
TCGA-85-8664-01A-11R-2403-07	LUSC (TCGA)
TCGA-85-8666-01A-11R-2403-07	LUSC (TCGA)
TCGA-85-A4CL-01A-41R-A26W-07	LUSC (TCGA)
TCGA-85-A4CN-01A-11R-A24H-07	LUSC (TCGA)
TCGA-85-A4JB-01A-51R-A262-07	LUSC (TCGA)
TCGA-85-A4JC-01A-11R-A24Z-07	LUSC (TCGA)
TCGA-85-A4PA-01A-11R-A24Z-07	LUSC (TCGA)
TCGA-85-A4QQ-01A-41R-A262-07	LUSC (TCGA)
TCGA-85-A4QR-01A-11R-A24Z-07	LUSC (TCGA)
TCGA-85-A50M-01A-21R-A262-07	LUSC (TCGA)
TCGA-85-A50Z-01A-21R-A262-07	LUSC (TCGA)
TCGA-85-A510-01A-11R-A26W-07	LUSC (TCGA)
TCGA-85-A511-01A-21R-A262-07	LUSC (TCGA)
TCGA-85-A512-01A-11R-A26W-07	LUSC (TCGA)
TCGA-85-A513-01A-12R-A26W-07	LUSC (TCGA)
TCGA-85-A53L-01A-21R-A26W-07	LUSC (TCGA)
TCGA-85-A5B5-01A-21R-A26W-07	LUSC (TCGA)
TCGA-90-7767-01A-11R-2125-07	LUSC (TCGA)
TCGA-90-7767-11A-01R-2125-07	LUSC (TCGA)
TCGA-90-7769-01A-11R-2125-07	LUSC (TCGA)
TCGA-90-A4ED-01A-31R-A24Z-07	LUSC (TCGA)
TCGA-90-A4EE-01A-11R-A24Z-07	LUSC (TCGA)
TCGA-90-A59Q-01A-11R-A26W-07	LUSC (TCGA)
TCGA-92-7340-01A-21R-2045-07	LUSC (TCGA)
TCGA-92-7340-11A-01R-2045-07	LUSC (TCGA)
TCGA-92-7341-01A-31R-2045-07	LUSC (TCGA)
TCGA-92-8063-01A-11R-2247-07	LUSC (TCGA)
TCGA-92-8064-01A-11R-2247-07	LUSC (TCGA)
TCGA-92-8065-01A-11R-2247-07	LUSC (TCGA)
TCGA-94-8035-01A-11R-2247-07	LUSC (TCGA)
TCGA-94-8490-01A-11R-2326-07	LUSC (TCGA)
TCGA-94-8491-01A-11R-2326-07	LUSC (TCGA)
TCGA-94-A4VJ-01A-11R-A24Z-07	LUSC (TCGA)
TCGA-94-A5I4-01A-11R-A26W-07	LUSC (TCGA)
TCGA-94-A5I6-01A-21R-A27Q-07	LUSC (TCGA)
TCGA-96-7544-01A-11R-2045-07	LUSC (TCGA)
TCGA-96-8169-01A-11R-2296-07	LUSC (TCGA)
TCGA-NC-A5HJ-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HK-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HL-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HM-01A-12R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HN-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HO-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HP-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HQ-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HR-01A-21R-A26W-07	LUSC (TCGA)
TCGA-NC-A5HT-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NK-A5CR-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NK-A5CT-01A-31R-A26W-07	LUSC (TCGA)
TCGA-NK-A5CX-01A-11R-A26W-07	LUSC (TCGA)
TCGA-NK-A7XE-01A-12R-A405-07	LUSC (TCGA)
TCGA-O2-A52N-01A-11R-A26W-07	LUSC (TCGA)
TCGA-O2-A52Q-01A-11R-A26W-07	LUSC (TCGA)
TCGA-O2-A52S-01A-11R-A262-07	LUSC (TCGA)
TCGA-O2-A52V-01A-31R-A262-07	LUSC (TCGA)
TCGA-O2-A52W-01A-11R-A26W-07	LUSC (TCGA)
TCGA-O2-A5IB-01A-11R-A27Q-07	LUSC (TCGA)
TCGA-XC-AA0X-01A-32R-A405-07	LUSC (TCGA)
